Year,Series,Sexua,Cobertura,Residencia,Discapacidad,Lurraldea,Eskualdea,Udalerria,Units,GeoCode,Value
2016,EU_COV_AES,,TIT,,,,,Kortezubi,1.000 biztanle bakoitzeko,Kortezubi,4.6
2020,EU_COV_AES,,TIT,,,,,Kortezubi,1.000 biztanle bakoitzeko,Kortezubi,4.5
2012,EU_COV_AES,,TIT,,,,,Kortezubi,1.000 biztanle bakoitzeko,Kortezubi,7.0
2014,EU_COV_AES,,TIT,,,,,Kortezubi,1.000 biztanle bakoitzeko,Kortezubi,4.4
2018,EU_COV_AES,,TIT,,,,,Kortezubi,1.000 biztanle bakoitzeko,Kortezubi,2.3
2011,EU_COV_AES,,TIT,,,,,Kortezubi,1.000 biztanle bakoitzeko,Kortezubi,4.7
2016,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2014,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2019,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2011,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2021,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2020,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2012,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2018,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2010,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2015,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2013,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2017,EU_COV_AES,,TIT,,,,,Kripan,1.000 biztanle bakoitzeko,Kripan,0.0
2013,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,2.9
2011,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,2.9
2015,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,0.0
2020,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,0.0
2019,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,2.7
2016,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,0.0
2014,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,0.0
2012,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,2.9
2021,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,2.5
2018,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,0.0
2010,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,0.0
2017,EU_COV_AES,,TIT,,,,,Kuartango,1.000 biztanle bakoitzeko,Kuartango,0.0
2019,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,10.5
2013,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,6.6
2020,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,10.1
2021,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,10.6
2017,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,6.7
2011,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,8.0
2016,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,8.1
2014,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,9.3
2012,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,7.3
2018,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,10.7
2010,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,8.1
2015,EU_COV_AES,,TIT,,,,,Labastida/Bastida,1.000 biztanle bakoitzeko,Labastida/Bastida,14.7
2020,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2011,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2021,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,5.4
2018,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2012,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2010,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2016,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2015,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2014,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2013,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2017,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2019,EU_COV_AES,,TIT,,,,,Lagrán,1.000 biztanle bakoitzeko,Lagrán,0.0
2019,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,2.6
2015,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,6.4
2013,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,3.8
2011,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,3.1
2017,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,4.5
2020,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,6.5
2010,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,4.4
2016,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,6.5
2012,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,3.7
2018,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,3.2
2014,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,4.4
2021,EU_COV_AES,,TIT,,,,,Laguardia,1.000 biztanle bakoitzeko,Laguardia,9.1
2010,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,1.4
2014,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,1.4
2021,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,5.3
2020,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,6.7
2012,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,1.4
2011,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,1.4
2017,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,4.3
2013,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,0.0
2015,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,5.7
2018,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,7.0
2016,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,5.7
2019,EU_COV_AES,,TIT,,,,,Lanciego/Lantziego,1.000 biztanle bakoitzeko,Lanciego/Lantziego,8.1
2019,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,18.1
2020,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,25.0
2010,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,3.6
2012,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,3.6
2015,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,17.7
2011,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,18.3
2017,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,7.2
2018,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,18.2
2021,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,24.6
2016,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,14.3
2014,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,21.4
2013,EU_COV_AES,,TIT,,,,,Lanestosa,1.000 biztanle bakoitzeko,Lanestosa,7.2
2019,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,1.1
2020,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,2.1
2012,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,7.3
2017,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,4.3
2018,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,4.3
2013,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,4.2
2014,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,3.2
2016,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,8.7
2021,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,4.1
2011,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,3.2
2015,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,6.5
2010,EU_COV_AES,,TIT,,,,,Lantarón,1.000 biztanle bakoitzeko,Lantarón,4.2
2011,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,4.7
2018,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,4.6
2013,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,5.9
2021,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,3.5
2015,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,8.1
2010,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,4.6
2017,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,10.3
2012,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,6.0
2019,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,9.1
2020,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,4.6
2014,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,9.3
2016,EU_COV_AES,,TIT,,,,,Lapuebla de Labarca,1.000 biztanle bakoitzeko,Lapuebla de Labarca,5.8
2012,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,1.5
2021,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,7.7
2019,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,7.3
2010,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,3.6
2016,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,7.3
2013,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,5.9
2018,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,8.3
2014,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,5.9
2017,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,7.8
2020,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,8.2
2011,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,3.1
2015,EU_COV_AES,,TIT,,,,,Larrabetzu,1.000 biztanle bakoitzeko,Larrabetzu,7.8
2020,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2017,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2013,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,3.8
2018,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,8.1
2012,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,3.9
2010,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,4.0
2019,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2021,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2011,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,4.0
2014,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2015,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2016,EU_COV_AES,,TIT,,,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2010,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,7.3
2019,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,6.7
2012,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,3.2
2014,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,5.0
2015,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,5.7
2011,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,4.0
2018,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,6.0
2016,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,7.0
2021,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,8.5
2017,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,6.7
2020,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,7.7
2013,EU_COV_AES,,TIT,,,,,Lasarte-Oria,1.000 biztanle bakoitzeko,Lasarte-Oria,5.2
2011,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,4.1
2015,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,0.0
2012,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,4.1
2020,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,8.6
2013,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,0.0
2017,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,6.2
2016,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,7.3
2018,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,7.7
2021,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,9.0
2019,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,8.2
2014,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,0.0
2010,EU_COV_AES,,TIT,,,,,Laudio/Llodio,1.000 biztanle bakoitzeko,Laudio/Llodio,5.7
2019,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.0
2013,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.9
2016,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.9
2014,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.0
2010,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.9
2017,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,1.7
2015,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.9
2012,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.9
2011,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.9
2018,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.0
2021,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.0
2020,EU_COV_AES,,TIT,,,,,Laukiz,1.000 biztanle bakoitzeko,Laukiz,0.0
2011,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,3.4
2013,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,7.5
2019,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,7.9
2012,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,5.1
2010,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,5.5
2020,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,6.8
2017,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,9.9
2014,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,7.7
2016,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,10.9
2018,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,8.2
2021,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,5.9
2015,EU_COV_AES,,TIT,,,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,8.0
2014,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,5.5
2013,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,21.9
2018,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,16.4
2017,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,11.0
2019,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,8.1
2011,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,5.3
2021,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,18.9
2015,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,11.1
2010,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,15.6
2016,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,16.7
2012,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,5.4
2020,EU_COV_AES,,TIT,,,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,16.1
2021,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,6.9
2013,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,5.3
2015,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,6.4
2010,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,5.7
2014,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,6.3
2020,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,6.5
2011,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,5.3
2016,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,5.9
2019,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,4.3
2012,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,5.1
2018,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,5.5
2017,EU_COV_AES,,TIT,,,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,5.9
2015,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,12.1
2016,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,12.7
2013,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,12.5
2017,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,13.3
2010,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,9.3
2014,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,9.4
2011,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,5.3
2019,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,9.4
2018,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,9.4
2012,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,8.5
2021,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,12.8
2020,EU_COV_AES,,TIT,,,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,15.5
2020,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,14.2
2016,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,9.9
2014,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,2.4
2018,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,14.0
2015,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,11.6
2011,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,7.6
2019,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,13.2
2017,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,11.5
2013,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,7.0
2021,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,10.5
2012,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,6.9
2010,EU_COV_AES,,TIT,,,,,Legutio,1.000 biztanle bakoitzeko,Legutio,8.5
2013,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,3.8
2015,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,16.1
2017,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,8.1
2016,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,16.3
2014,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,0.0
2018,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,4.0
2020,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,0.0
2012,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,3.7
2011,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,3.7
2019,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,4.1
2021,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,0.0
2010,EU_COV_AES,,TIT,,,,,Leintz-Gatzaga,1.000 biztanle bakoitzeko,Leintz-Gatzaga,3.8
2018,EU_COV_AES,,TIT,,,,,Leioa,1.000 biztanle bakoitzeko,Leioa,8.4
2016,EU_COV_AES,,TIT,,,,,Leioa,1.000 biztanle bakoitzeko,Leioa,11.3
2021,EU_COV_AES,,TIT,,,,,Leioa,1.000 biztanle bakoitzeko,Leioa,9.9
